Applicant ID,Gender,Marital Status,Age,Employment Status,Employment History (Years),Annual Income,Co-applicant Income,Loan Amount Requested,Loan Term (Months),Credit History,Credit Score,Existing Loan EMI,Debt-to-Income Ratio,Property Area,Approval Status
98440534-9884-4d52-8acc-105ba3f06f34,Male,Married,21,Self-employed,12,127824,4254,410507,180,2,533,370,0.25,Semi-Urban,1
1ce85c18-55aa-4ef6-9a8d-01a41ebd9336,Male,Single,21,Employed,15,50546,30517,239019,360,1,632,996,0.18,Urban,0
7d93ce07-1656-401d-b704-9b99cf84108f,Female,Single,21,Employed,24,64428,13703,264727,120,1,482,1934,0.48,Semi-Urban,1
c9109604-e247-4cf4-9ca2-899316551f11,Male,Married,31,Employed,9,22127,4656,127821,60,1,708,119,0.47,Semi-Urban,1
7903e6ab-b123-4b80-aabd-d275d8836c0c,Female,Married,43,Unemployed,0,0,0,68750,60,1,577,1325,0.2,Urban,0
cf4aa99a-2470-4acb-aa01-e92aac97b103,Female,Married,22,Self-employed,9,57153,40446,202781,180,0,415,1072,0.11,Rural,0
29b0c7f1-5126-4022-bd08-82311588fa49,Female,Married,55,Employed,20,56732,21082,480309,60,2,603,1625,0.37,Rural,0
0acf6bd3-8fe4-483f-8fc2-a41270795d7b,Female,Single,39,Employed,11,51183,28336,415608,240,1,536,1979,0.26,Rural,1
1855b8cf-d72e-4ad0-b631-120a1e6aa52b,Male,Married,35,Unemployed,0,0,0,432179,180,1,497,1538,0.3,Semi-Urban,1
e44b53a4-6b4e-47ce-a4ed-90ec9900c1e0,Female,Married,41,Unemployed,0,0,0,189091,120,1,470,1034,0.36,Rural,0
103fb979-2f1d-4490-b01e-431794aa42a6,Male,Single,27,Unemployed,0,0,0,81158,60,2,676,297,0.19,Semi-Urban,0
42a95655-6346-4c4e-964e-6a820a12d9e9,Female,Married,48,Self-employed,1,143908,46528,188011,180,2,716,405,0.34,Rural,1
4bd5b6ab-a2c4-4b86-81bc-2294c245a260,Female,Single,46,Unemployed,0,0,0,128769,60,1,369,1423,0.11,Semi-Urban,1
fc75f8f4-ed0b-42ef-813b-4bd72ed17c33,Male,Married,51,Self-employed,0,133506,10678,199658,60,1,348,531,0.39,Rural,1
4ac8faf1-32e1-4b58-be4e-c8b9faa43528,Female,Single,57,Self-employed,28,103840,9688,350031,180,1,607,478,0.41,Rural,1
396eee75-14cb-4704-a429-692871bef08e,Male,Married,46,Employed,6,47227,22740,413461,240,2,671,1801,0.28,Urban,1
4498d440-c4db-40c6-aa5d-62bd24e204b4,Male,Single,43,Employed,12,110654,32782,239688,360,0,671,1664,0.43,Rural,1
d9dfc380-4760-4f86-8b9a-ab7b56dd4ab5,Female,Married,43,Employed,28,106566,351,199126,300,1,663,1136,0.37,Rural,0
550d5dd3-0b8a-4aa7-b460-f4a9c1b06685,Female,Single,28,Self-employed,6,129085,48959,420418,60,1,492,1543,0.29,Semi-Urban,1
0a28182b-517b-450b-89ef-4d8a73a382bf,Female,Married,45,Employed,14,34695,31326,245206,240,1,353,274,0.29,Rural,1
0dc6fd1d-f3f4-47df-8a82-986d3ce72ca2,Female,Single,47,Employed,25,146905,39305,160615,240,0,371,392,0.21,Rural,1
e1ca16d8-0768-455b-bb97-524905c1ef7d,Male,Married,39,Self-employed,15,132620,21003,99727,240,1,652,751,0.5,Semi-Urban,1
cd073fc3-9472-47a4-94a4-7ffd237b83af,Male,Single,50,Self-employed,27,122844,14829,129659,360,1,496,26,0.17,Semi-Urban,1
ff52ec41-744a-4bb8-9ad9-ef55b7235de4,Female,Married,20,Employed,25,116159,11235,137388,240,0,449,1713,0.34,Rural,1
b0799bae-2606-4c0e-b70b-ef1f89b0de0d,Male,Married,30,Self-employed,10,131864,38611,414638,120,0,783,1948,0.39,Semi-Urban,0
ca405a43-2b9d-4d3d-be11-a6cdf678a96f,Male,Married,36,Self-employed,16,86917,12917,216326,120,2,559,640,0.23,Urban,1
2074488f-777c-48c8-a27d-256bf0d6f7bd,Female,Single,57,Unemployed,0,0,0,249473,300,1,700,1085,0.36,Urban,1
5194c5ce-5bc2-41a5-a814-b8f408576f4b,Male,Married,29,Self-employed,3,69664,31219,71690,180,2,322,962,0.12,Rural,1
61ec4c21-c62f-4370-a18f-73a9310e982d,Female,Single,45,Unemployed,0,0,0,116579,120,0,388,1487,0.23,Urban,1
4a04fedf-937b-4f3e-ae66-f443074526e2,Male,Single,30,Self-employed,4,96005,4482,214343,240,1,699,997,0.43,Rural,0
e61ecb2e-ad3c-452f-9269-ba929131658f,Female,Single,24,Self-employed,13,100049,36442,100119,60,2,404,736,0.43,Semi-Urban,0
93675742-3c1d-49b9-aa55-9f3facee7cd3,Male,Married,43,Unemployed,0,0,0,221178,120,0,679,352,0.47,Urban,1
51178b34-6e4b-4efe-a7f1-e5950bf7b916,Female,Single,45,Self-employed,17,25919,27407,157349,360,2,586,1330,0.12,Semi-Urban,0
84a2fb4c-3213-4606-b883-07729e5a8cf0,Female,Married,49,Self-employed,0,21662,30895,72405,180,1,313,27,0.38,Urban,1
66d8058e-eef5-4467-b5c6-ac2167d2ea24,Female,Married,21,Self-employed,14,33200,7012,499065,120,1,300,1516,0.3,Semi-Urban,1
2db26acd-023b-4abe-b97a-b7190d0dadbe,Male,Married,28,Unemployed,0,0,0,459404,300,1,850,1373,0.47,Semi-Urban,1
8ec714ba-f229-41aa-9bbc-674d86328729,Female,Single,20,Employed,9,120228,26923,199305,240,1,425,110,0.41,Urban,1
9717fe41-19bb-4093-b6cf-55be15e02de3,Male,Married,20,Employed,0,129492,52,434718,300,1,578,1628,0.43,Semi-Urban,1
7d611982-19a9-4550-af4c-144f8a5aeee1,Female,Single,27,Employed,12,33828,24046,215492,240,1,554,1863,0.15,Rural,0
3ea080b8-2504-4bde-982f-5dec2776a4d1,Male,Single,30,Unemployed,0,0,0,289054,300,1,540,1500,0.19,Urban,0
f17d30b2-a2e6-4c00-9eec-165c8ea34251,Male,Single,46,Employed,10,81846,34147,64668,240,0,500,752,0.4,Urban,0
6510f23c-7b26-47a5-8e9a-ddaaf923ece8,Male,Married,24,Self-employed,13,146209,11024,401396,240,2,322,1795,0.26,Semi-Urban,1
bc80bb8f-6d75-4e22-8ea0-0af14fcb930c,Male,Married,50,Unemployed,0,0,0,256723,180,2,504,110,0.41,Semi-Urban,1
0f8d7c6c-782d-4ec4-9a7d-05070bcc849d,Female,Married,33,Employed,3,147022,28839,125465,360,2,362,1307,0.21,Rural,0
aa6d0809-7d5c-4fef-b065-776bc05de1c7,Male,Married,56,Unemployed,0,0,0,258822,360,0,457,544,0.33,Rural,0
c4cbf04c-ae50-4d36-a0f8-42f098e2fec0,Male,Single,57,Unemployed,0,0,0,299242,120,2,517,622,0.31,Rural,1
af7afd98-5a15-4612-af5d-7ba91905a8a9,Female,Married,41,Employed,2,76128,2212,380194,120,0,560,1478,0.11,Urban,1
94db43a7-cc01-4066-8e53-9e9ab19e77b6,Male,Married,55,Self-employed,4,145813,31200,238348,60,2,472,701,0.12,Rural,0
d1a0ba0f-8ac8-4d98-8fdb-ff1ee20e705f,Male,Single,55,Employed,9,66934,20350,171111,180,2,774,124,0.36,Semi-Urban,0
a9717c0d-c35c-4905-a289-275c3e78bf40,Male,Single,28,Unemployed,0,0,0,340909,300,2,407,278,0.45,Rural,0
b10f3e23-f298-4d14-8323-89ae2ca9d0b5,Male,Married,37,Employed,18,96612,35701,449500,360,0,413,1528,0.19,Semi-Urban,1
d4b25080-e08c-45ac-9df7-6e987f65a271,Female,Married,28,Self-employed,15,109310,40803,364540,300,0,332,226,0.16,Rural,0
03788b24-8d35-42b6-9156-9878ecac79e1,Female,Single,38,Unemployed,0,0,0,275332,60,1,744,48,0.41,Urban,1
86fb0f72-80e0-4402-abc3-4d6858a5adbf,Female,Single,50,Unemployed,0,0,0,154206,60,1,445,1303,0.43,Rural,1
3f1c0dd7-0785-45a1-b680-b439370586ed,Female,Single,55,Employed,27,131021,38417,74755,60,0,425,447,0.2,Rural,0
5c8bb169-3add-430e-9319-87adbdb82ce7,Female,Married,41,Unemployed,0,0,0,161131,120,1,528,93,0.34,Urban,1
00aeb077-fc06-441c-841a-7fc9c9d84f83,Male,Married,47,Unemployed,0,0,0,401649,120,0,318,1636,0.33,Semi-Urban,1
98ec8b55-853e-4a2b-accf-f2d1cd4fa6d4,Male,Married,34,Self-employed,5,135531,12649,451274,360,1,410,1094,0.32,Urban,0
fcc01ebf-11e2-4677-9851-a2700f99fb82,Female,Married,37,Employed,15,35891,6705,146162,180,2,333,1926,0.39,Semi-Urban,1
86f556e0-ddbb-43dd-b4ec-84a119ff4c33,Female,Married,23,Employed,10,29645,3604,101136,180,0,579,926,0.18,Semi-Urban,1
1baf82df-d80a-423d-8510-42061295fdff,Male,Married,43,Unemployed,0,0,0,403573,180,2,573,133,0.48,Urban,0
271f5099-eef1-45e4-a77b-dd78d23beabc,Female,Single,29,Employed,11,138925,38335,266050,180,0,540,1717,0.34,Urban,0
27e8c359-3b22-401a-a6cc-c900ffa0a467,Male,Married,30,Employed,2,149677,5315,327694,180,1,627,397,0.29,Rural,1
21958264-89b8-41a2-871f-eaa786646c42,Male,Single,28,Self-employed,4,82954,18360,464204,180,0,461,1196,0.33,Semi-Urban,0
dda295c1-4cb5-47ca-952a-ac12a816a30e,Female,Single,24,Unemployed,0,0,0,311338,360,1,467,659,0.12,Urban,1
b1b7e689-8730-450f-891d-d317c28a6b57,Female,Married,23,Self-employed,1,136638,8279,365687,60,1,484,1128,0.23,Rural,1
0482032d-53d8-48a9-b27a-e85fc8c70673,Female,Single,27,Self-employed,5,23742,45528,329280,300,0,435,1000,0.41,Rural,1
82309ac9-120a-4198-9701-7bdba69ad8a1,Female,Married,36,Unemployed,0,0,0,64590,360,0,628,1390,0.4,Rural,1
029da665-39ae-46b0-af43-babbecb17869,Female,Married,57,Employed,2,149635,38450,126350,240,2,397,993,0.17,Semi-Urban,0
25e95e2e-355a-443d-8630-1168c53406e8,Male,Single,45,Self-employed,2,61405,29228,82726,120,2,333,402,0.43,Semi-Urban,1
42fb7864-e52c-43f7-8472-b3e033f30d46,Male,Single,40,Employed,30,138847,12982,64208,240,0,445,691,0.4,Semi-Urban,0
57876096-2ab4-4dab-8c5a-22582f15ce9d,Female,Married,36,Employed,12,76868,36019,200073,360,1,816,1458,0.3,Rural,1
e6786561-a57f-47b5-b5f9-dddc043d05c7,Male,Single,42,Unemployed,0,0,0,187237,300,2,669,1140,0.15,Semi-Urban,1
af4cc3b5-f4c7-41ac-b390-10f219f2af1d,Male,Married,28,Self-employed,18,38289,24927,309316,60,0,737,1086,0.36,Rural,1
9fdeb020-0088-46b7-8b88-37919623a3a8,Male,Single,24,Self-employed,5,77323,48551,318109,360,1,667,1882,0.25,Rural,1
42ba8aa0-cf15-475c-9891-ab7df572a531,Female,Single,37,Unemployed,0,0,0,362966,60,1,567,1033,0.5,Rural,0
d7624656-22b0-49ee-8f1d-e2df09c6e9a7,Male,Single,31,Self-employed,29,90219,37143,129561,60,2,416,378,0.2,Rural,1
2f992ec5-59a1-4624-8d55-ec5f6e7c5bbe,Female,Married,43,Unemployed,0,0,0,452872,180,0,791,779,0.39,Semi-Urban,1
68a25c97-b531-47a9-a986-e0fc33a7e577,Male,Single,55,Self-employed,29,83107,48248,128626,120,2,776,833,0.47,Urban,1
4c82caa0-f58a-443e-85f4-1727ec0fb64e,Male,Married,51,Employed,0,66150,48537,478817,240,0,761,778,0.17,Rural,1
0118ccf1-00db-430e-9345-ddd0f17ae4a3,Female,Single,48,Self-employed,20,97266,46024,383561,180,2,814,1393,0.15,Urban,1
03068e11-5544-4f32-a75f-5e310690fbc4,Male,Single,37,Self-employed,18,32054,34475,221513,60,1,743,542,0.44,Rural,1
08b85a07-6805-4180-a518-8c5f04c46c33,Male,Single,22,Unemployed,0,0,0,184065,180,0,596,572,0.42,Rural,1
40a1845e-8da0-42cd-86de-e38d4f1907d4,Male,Single,37,Unemployed,0,0,0,69395,60,1,848,1051,0.43,Rural,1
79ff3f10-268e-4755-a604-e651ebe06370,Female,Single,31,Unemployed,0,0,0,111350,300,1,813,846,0.22,Rural,1
a781795e-cb89-4c95-8d3e-f763e75eeb7b,Female,Married,35,Unemployed,0,0,0,395142,240,2,338,701,0.15,Rural,0
87741fda-1af7-48d2-a37c-0b5db9c3c3f3,Male,Single,28,Self-employed,29,128560,29888,338916,240,1,686,1077,0.21,Urban,1
3e69e5ba-1392-4f37-98c1-7637b83b4790,Female,Married,60,Employed,27,46270,48211,289217,120,2,784,828,0.25,Urban,1
e0379224-1a62-4c20-b8ef-bda81fcc4615,Female,Married,29,Employed,28,91476,6184,253297,300,1,638,968,0.27,Rural,1
f068473f-b1a4-4148-98c8-764326ec000f,Female,Married,53,Employed,11,62267,28045,344769,300,0,756,1862,0.47,Semi-Urban,1
7ff615e4-2df0-464c-9797-188c972bdbac,Female,Married,38,Unemployed,0,0,0,168175,300,1,385,1098,0.37,Semi-Urban,1
ffa62791-cf15-4841-ada6-ded435335363,Female,Married,20,Employed,27,141509,28311,340641,120,1,839,1904,0.46,Rural,1
018c7561-1a5b-4b7c-88e7-078bbd8b39e3,Male,Single,28,Employed,24,36073,45217,110493,60,0,357,1523,0.34,Semi-Urban,1
ae6d9707-179d-4efa-abb7-62a922605259,Female,Married,26,Unemployed,0,0,0,338802,300,1,557,474,0.2,Urban,1
90517f45-ccf1-49e4-84ab-9ffb3d71d0ad,Female,Married,30,Self-employed,14,52911,25868,189635,300,0,469,159,0.36,Urban,1
c1b08937-dd16-4300-b0eb-49c07f0a8cb3,Female,Single,58,Employed,14,61627,21363,190093,300,1,467,1968,0.16,Urban,1
2125333a-c12e-44cd-9102-5f7e2b573ff3,Female,Married,59,Employed,26,28739,36298,389765,180,0,682,75,0.21,Rural,0
a7c9c614-00a4-410e-906f-e9a081d8423e,Female,Single,54,Unemployed,0,0,0,147372,60,1,421,300,0.47,Rural,1
994108be-47ba-4f61-bb18-424b4346513c,Female,Married,34,Unemployed,0,0,0,290478,360,2,844,1756,0.34,Urban,1
f2042d5e-a30b-4738-9b45-02689ea79e77,Male,Single,55,Self-employed,23,83141,17538,308746,60,2,627,596,0.39,Urban,1
c9c3338f-2ca4-4056-bbba-573b52f9193b,Male,Married,41,Unemployed,0,0,0,384183,360,2,618,328,0.13,Urban,0
2eeb3685-437a-42d4-831f-553f05c50ec0,Male,Married,45,Self-employed,27,53388,3483,287891,360,0,739,1759,0.14,Semi-Urban,1
d69fd106-d941-4429-a762-ad27ea3bc4d6,Male,Single,45,Employed,14,75651,6147,108712,180,0,723,417,0.24,Semi-Urban,1
37cc3dfe-6c1a-4870-90e8-8d36fb424232,Female,Single,41,Unemployed,0,0,0,435159,180,2,653,959,0.14,Rural,1
ad8be418-0ea3-445d-8846-d14ce0ebbd77,Female,Single,27,Self-employed,4,53786,9532,471903,180,0,719,1446,0.11,Rural,1
58f4cee9-0465-4440-928e-7aa24280b6ac,Female,Married,42,Self-employed,13,106289,33045,446765,360,0,406,1055,0.38,Urban,1
d7b1eb5f-eff2-47e5-ae06-98974ada32c3,Female,Married,27,Employed,2,70214,21619,429077,360,2,593,448,0.29,Urban,1
aaff634d-54b7-4c11-82e8-9587ba9be219,Female,Single,42,Self-employed,1,52493,26885,433148,60,0,365,1603,0.23,Rural,1
a8db728e-5e9e-4ff1-a0ae-f4728b5acebb,Male,Single,51,Employed,29,31870,32321,230740,180,2,435,1249,0.36,Urban,0
878b5ec5-e95d-4def-97e3-fcab0410e89a,Female,Single,57,Self-employed,21,59925,44290,390629,60,1,846,823,0.18,Urban,1
796e81c3-9662-4061-b169-bd20e1f685aa,Female,Single,50,Self-employed,17,75129,29289,415694,180,1,707,126,0.44,Semi-Urban,0
a69236b9-3d6b-492b-90a3-055394da5963,Male,Married,20,Self-employed,12,62383,24496,209449,180,0,768,181,0.2,Urban,1
d053d95d-9ed6-4d74-8911-462216863dcd,Female,Single,27,Employed,4,148112,41561,101429,60,0,525,511,0.1,Urban,1
b03bde83-c341-476e-a2a5-e6cd62fa6204,Male,Married,57,Unemployed,0,0,0,341503,60,1,313,1465,0.36,Semi-Urban,1
621ac6d6-80db-4413-ad0e-718d8d679d7b,Female,Single,33,Self-employed,15,111520,17174,429167,240,1,386,1794,0.43,Semi-Urban,1
18f4ebbd-26eb-42e6-a372-e94524bc72fa,Female,Single,29,Self-employed,18,60188,26659,495078,300,1,810,1423,0.17,Semi-Urban,1
09d375d1-30e7-46de-ad79-71dd376b031b,Male,Single,38,Self-employed,4,91625,4108,143827,360,0,743,827,0.41,Rural,1
1df76d46-6e87-42d7-a3ed-095324d2951e,Male,Married,31,Employed,17,128433,22711,279678,60,1,315,97,0.33,Rural,1
200d5a5e-4875-4608-8923-c01ac4873916,Male,Married,41,Employed,7,137305,43696,199692,120,0,456,540,0.23,Rural,1
287de18a-5f7d-4dc9-b2b3-373c478a86db,Male,Single,54,Employed,23,140029,6657,270870,180,0,778,1356,0.23,Rural,1
94cc9ed4-bf1d-4e9c-9c2b-6b078ae06d77,Male,Married,42,Employed,20,104864,34677,461455,240,0,306,851,0.28,Semi-Urban,0
ede38b8b-4b87-4d63-9917-2cbc7cacb837,Male,Married,27,Employed,0,55269,36378,66083,120,0,482,1913,0.41,Semi-Urban,1
1e9b4de9-43a7-405f-886d-9ced3a53e51b,Female,Single,26,Employed,29,57147,25715,411633,360,1,591,883,0.49,Rural,1
c4ad981c-56f6-4ec5-a299-7165dd747f6f,Female,Married,35,Self-employed,20,101572,20792,350189,180,0,770,39,0.12,Urban,1
2aba97ef-2107-41ad-9ac3-f299a3e9a46d,Female,Single,40,Unemployed,0,0,0,412862,120,0,583,490,0.22,Urban,1
c087d6a9-a5cd-4143-ba73-313957a989f1,Male,Single,20,Self-employed,9,53464,5091,231934,120,0,347,362,0.12,Rural,1
920da10f-3e99-4ae3-a761-14a6cfa425d8,Female,Married,58,Self-employed,10,102281,6348,316785,180,1,769,346,0.23,Rural,0
77064d85-42f6-463a-9773-ab7a806e9d7b,Male,Married,34,Self-employed,27,72071,32026,477334,180,0,794,614,0.15,Rural,1
4b805cdb-33c4-4a90-8b18-ed641bd622a3,Male,Single,27,Employed,25,58567,25409,146407,180,1,666,564,0.35,Urban,0
2cfedbff-8046-4c4f-8507-a8df4067df28,Female,Married,51,Self-employed,15,54593,26264,135978,360,2,639,333,0.18,Rural,0
bba780cd-a747-4a41-96f1-05dd3d0525a6,Female,Married,52,Self-employed,15,67464,31347,298130,240,2,753,549,0.32,Rural,1
c998a54b-f3ac-4071-bb84-111c147631f6,Male,Married,27,Unemployed,0,0,0,110354,180,0,512,1496,0.47,Semi-Urban,0
83404af7-051a-4c62-a214-904755cdb316,Female,Married,45,Unemployed,0,0,0,183474,60,1,726,198,0.28,Semi-Urban,0
6fed3e91-ab9a-4b3b-91db-50124482dcb4,Male,Single,55,Employed,30,90993,44118,455013,360,2,662,530,0.11,Semi-Urban,1
e6cc569e-d13b-473e-b3b5-4d95620bbfc5,Female,Married,32,Employed,30,114053,42264,376811,120,2,470,293,0.38,Semi-Urban,1
687e100b-55de-463c-9ad2-eb2b477ad5fa,Male,Married,46,Employed,17,39625,44899,196927,240,1,463,1074,0.13,Rural,0
8d8be87c-baa5-4b09-b7c4-456973fe5a94,Female,Single,37,Self-employed,29,22228,20201,360029,120,0,699,523,0.2,Urban,1
4c35a8b2-e3bf-4f2a-86e2-39a24fd1c120,Male,Married,33,Unemployed,0,0,0,309886,360,0,830,232,0.31,Urban,1
f6bff92d-141d-45ba-b9e8-78a6b2c9263e,Male,Married,60,Employed,18,108950,39787,107972,180,1,443,1859,0.33,Rural,1
9a0ec10f-7d5f-4f12-a6c2-84a2fd6df1a4,Female,Married,51,Unemployed,0,0,0,444883,300,2,678,514,0.5,Semi-Urban,1
5e2f8183-88f1-4a42-aaba-d1be71f386fa,Male,Married,49,Self-employed,3,104324,12543,491458,300,0,743,1259,0.29,Rural,0
6b955174-463e-4a3f-bc19-4151e1c2d156,Male,Single,39,Employed,5,140132,48400,130828,60,0,427,952,0.26,Rural,1
2857c801-16d9-4849-b805-e98f88bc8f8a,Female,Married,52,Unemployed,0,0,0,489173,360,1,832,1025,0.2,Rural,0
5f4ab2f0-80d3-437f-be09-5ad1d77b21d9,Male,Single,32,Employed,22,121780,14429,323046,120,2,611,1234,0.41,Rural,1
1d425cc4-7b1d-4933-8f2c-b31a29dddb11,Female,Single,20,Employed,29,122869,45913,460872,180,2,813,1465,0.4,Semi-Urban,1
34696c9a-0e85-4605-8a1a-6c6cb8a37fc6,Female,Married,51,Employed,5,143519,6221,468390,60,0,475,1904,0.1,Semi-Urban,1
e9b86af7-409a-4014-8345-e3d93b27f79c,Female,Married,21,Self-employed,12,90913,34849,273796,360,0,750,492,0.18,Semi-Urban,1
a13e94bf-9959-4b20-8768-73245330adf9,Male,Married,30,Employed,3,122006,35721,478413,120,1,620,17,0.18,Urban,1
2fea1b90-a526-43a0-9e08-223763ab1c53,Female,Married,46,Unemployed,0,0,0,311429,180,2,399,481,0.47,Rural,1
6b0313d0-1321-42c7-b0ca-51b181231005,Male,Single,53,Unemployed,0,0,0,305210,60,0,840,1800,0.13,Semi-Urban,1
e00edd64-2f9c-4e0f-b0a0-b47259764831,Male,Married,43,Unemployed,0,0,0,98759,120,1,444,1826,0.37,Semi-Urban,0
37128226-0e46-4fa5-bc9d-91ccbf9446c4,Male,Single,43,Employed,10,89971,24211,291038,300,0,765,24,0.3,Rural,1
4aa53fd2-3362-4347-ab38-98062dc2d024,Female,Single,43,Self-employed,25,91031,12904,127360,180,2,382,1570,0.31,Semi-Urban,0
3a870e3e-a3b8-4edb-b43b-db18a876e540,Female,Married,59,Self-employed,0,129616,26353,153980,360,1,516,1277,0.27,Urban,0
a5a0fd7c-556c-4614-a1ae-728b8b68a976,Female,Married,56,Unemployed,0,0,0,331747,60,0,476,718,0.3,Semi-Urban,1
f67fd7a5-cf5d-4e47-806b-a551f2e0045c,Male,Married,51,Self-employed,20,54054,29398,338091,240,1,581,680,0.38,Rural,0
4fa3d061-4537-4840-8937-5ccebe131249,Male,Single,45,Unemployed,0,0,0,131883,60,1,489,542,0.25,Semi-Urban,1
40465797-e4ed-4dd5-b4c6-1e80453a6791,Female,Married,27,Employed,26,90434,10163,126848,300,2,569,1975,0.4,Rural,1
1db5803e-5255-4c92-bef9-d77010b90efa,Male,Single,27,Employed,7,74459,8872,94355,120,2,759,1831,0.33,Urban,1
790f13fe-723f-4a0e-a1eb-d971e96a0871,Female,Married,24,Employed,16,59142,32379,284030,300,0,663,490,0.38,Semi-Urban,0
0cd497a2-7100-4db1-a994-97becef0725d,Female,Single,38,Unemployed,0,0,0,442107,180,0,679,1240,0.37,Rural,1
f62e8cd2-928c-46fd-8a49-5c05c8918d65,Female,Single,48,Self-employed,3,144017,8700,281824,180,2,591,1284,0.22,Urban,0
9ee7de3e-90ac-4a38-96b9-974bc9747e25,Male,Married,20,Self-employed,30,62918,34070,149791,240,1,564,1986,0.44,Semi-Urban,0
45b55583-b64c-4f90-b2c4-618229379a2a,Male,Single,58,Employed,12,70049,2317,394744,300,2,619,116,0.37,Semi-Urban,1
d34d1627-991c-4111-9ade-ecc60c8b405c,Female,Single,45,Self-employed,7,86699,33817,110136,300,2,827,245,0.39,Semi-Urban,1
1f7369cd-7b86-4bcb-a819-c4d73e9742d7,Female,Single,27,Self-employed,17,34760,37125,269512,240,2,709,79,0.23,Urban,0
185caf36-91e4-4d2c-8a94-a776efed6c69,Female,Single,37,Employed,0,65442,1825,318353,300,1,474,1759,0.35,Rural,1
c46b4d3e-d74f-44f4-8fab-34d58a5f3d6c,Female,Single,29,Unemployed,0,0,0,258734,300,0,686,1022,0.23,Rural,1
45000666-ef82-461b-957c-4f75e0191cc0,Male,Single,48,Unemployed,0,0,0,395847,60,2,561,605,0.45,Semi-Urban,1
5515ff36-aeee-480f-a067-5207fda577ca,Male,Single,30,Unemployed,0,0,0,264791,120,1,408,1354,0.44,Urban,1
4fb516b6-e8a2-490d-a611-bdcae7e509c1,Male,Married,43,Unemployed,0,0,0,193926,60,0,508,1309,0.31,Semi-Urban,1
2ce1c262-88cb-40bc-b4d4-c8c2674adb8d,Female,Married,57,Employed,3,115893,17660,364790,240,0,380,1552,0.49,Semi-Urban,1
385fefd7-46c9-4701-aa32-5d289d0e624f,Male,Single,20,Self-employed,7,148918,22334,57866,240,0,554,266,0.24,Rural,1
c93a9d50-6e76-4e4a-8338-c08608a4a46d,Female,Married,36,Employed,24,148577,42797,425909,240,0,626,864,0.39,Urban,0
b0a9def6-335f-46a4-aad9-3ea2cecb3282,Female,Single,28,Unemployed,0,0,0,84289,300,0,343,751,0.31,Urban,1
0d82941d-48a4-402d-8e65-3a66d96a27b0,Male,Single,41,Employed,16,107703,4368,394781,60,1,333,629,0.37,Rural,1
3ebc436f-ef2d-4668-82d5-4fb213e6b606,Male,Married,28,Self-employed,15,75213,13275,282731,360,0,521,1495,0.16,Rural,0
ec30f0a1-124c-45e8-9426-731b2643facb,Male,Single,45,Employed,29,21075,2887,430435,240,0,362,579,0.22,Rural,1
f853648d-df9a-41d4-8e02-c95e3d6a15c9,Female,Married,54,Unemployed,0,0,0,206476,360,1,642,826,0.15,Rural,0
088e0c61-6b38-4942-be72-7cff3c5b0dd1,Male,Married,21,Employed,20,147038,47903,483994,360,1,515,1921,0.45,Urban,0
2a460577-3485-43ce-a904-a23ede89a24f,Female,Single,53,Self-employed,21,146888,11007,280227,180,2,497,1213,0.41,Urban,1
60d754a3-dce4-4ad1-a832-39c425f179b1,Female,Single,23,Self-employed,13,139951,7366,245309,360,2,669,479,0.2,Rural,1
2c58fe08-c3d9-42b7-af06-f4baf7ed1ced,Male,Married,51,Employed,14,39915,23831,138959,240,0,532,1800,0.28,Rural,1
5608fb55-9a9f-433e-abed-d154ca6752df,Female,Married,36,Employed,24,76104,34906,402141,360,0,463,749,0.13,Rural,0
2528d245-373b-466e-b325-77f38c5658d6,Male,Single,39,Self-employed,24,122998,5628,284654,360,1,528,1203,0.17,Urban,0
608f2733-436a-4807-b96c-d083397a27d8,Female,Married,27,Self-employed,0,50961,16361,64688,180,1,628,433,0.22,Rural,1
55d26c67-5169-458e-b87d-9838b211721e,Male,Single,29,Employed,29,28649,19199,442236,60,0,800,624,0.21,Semi-Urban,1
304fbdcd-747f-4b7f-93ab-74ece78babd6,Female,Married,32,Employed,25,127368,31210,316962,360,1,733,1317,0.46,Urban,1
ef0b9194-cbad-463e-91a7-ee0cb2c12070,Female,Married,39,Employed,5,98322,44535,477386,360,1,820,1140,0.12,Semi-Urban,1
43efd087-263d-42d3-91f1-1c99ab049763,Female,Married,39,Self-employed,25,141608,12399,368642,60,0,769,707,0.12,Urban,1
cd158b75-0c8f-4455-9b31-7935ac0b9687,Male,Married,27,Employed,30,122240,43824,491098,240,2,696,869,0.1,Semi-Urban,1
5aea888c-1aa5-4114-b10f-2362646c8049,Female,Single,47,Employed,25,88292,26957,340082,180,1,318,1019,0.38,Rural,1
77684b3c-95c5-4420-af67-e34b0cfb63b9,Female,Single,39,Unemployed,0,0,0,261271,120,1,662,912,0.17,Rural,1
bf847387-208b-4ffe-a3f5-0b6371b704fa,Female,Single,22,Unemployed,0,0,0,180294,60,0,413,423,0.36,Rural,1
d8d92b3c-f9f1-422e-8e07-a159a2e49724,Female,Single,58,Employed,8,85448,23025,206014,180,0,644,1300,0.34,Semi-Urban,1
df8015a3-745e-4f54-9cd2-b306ad937cc2,Male,Single,46,Unemployed,0,0,0,104899,180,2,850,201,0.33,Semi-Urban,1
737d9240-ef93-435e-9e17-2c95564234f8,Female,Single,27,Self-employed,28,94079,13250,318590,300,2,314,1883,0.17,Urban,1
